BATHRM,HF_BATHRM,AC,BEDRM,STORIES,PRICE,CNDTN,LANDAREA,FULLADDRESS,ASSESSMENT_NBHD,WARD,QUADRANT
3,1,Y,3,2,1345000,Good,1424,1741 SWANN STREET NW,Old City 2,Ward 2,NW
1,1,Y,3,3,899000,Good,827,1712 SEATON STREET NW,Old City 2,Ward 1,NW
1,0,N,3,2,715000,Fair,1760,2228 13TH STREET NW,Old City 2,Ward 1,NW
1,0,N,3,2,928000,Average,1125,1343 V STREET NW,Old City 2,Ward 1,NW
1,0,N,3,2,700000,Good,1125,1345 V STREET NW,Old City 2,Ward 1,NW
3,1,Y,4,2,1440000,Good,1891,1320 RIGGS STREET NW,Old City 2,Ward 2,NW
2,0,Y,3,2,1125000,Good,1423,1521 CAROLINE STREET NW,Old City 2,Ward 2,NW
4,0,Y,4,2,1200000,Good,895,1714 5TH STREET NW,Old City 2,Ward 6,NW
2,0,N,3,2,855000,Average,1549,1909 8TH STREET NW,Old City 2,Ward 1,NW
1,0,N,3,2,731940,Average,1635,1817 8TH STREET NW,Old City 2,Ward 1,NW
1,1,Y,2,2,825000,Average,453,718 RHODE ISLAND AVENUE NW,Old City 2,Ward 6,NW
3,1,Y,3,3,920000,Good,609,2129 13TH STREET NW,Old City 2,Ward 1,NW
3,1,Y,3,3,992000,Very Good,608,1220 W STREET NW,Old City 2,Ward 1,NW
2,1,Y,3,3,993000,Very Good,608,2108 12TH STREET NW,Old City 2,Ward 1,NW
3,1,N,3,3,1025000,Average,1827,917 S STREET NW,Old City 2,Ward 1,NW
2,1,Y,3,2,818000,Good,1538,1322 8TH STREET NW,Old City 2,Ward 6,NW
3,1,Y,3,2,1250000,Very Good,1063,1420 12TH STREET NW,Old City 2,Ward 2,NW
1,0,N,4,3,2285000,Average,1642,944 WESTMINSTER STREET NW,Old City 2,Ward 1,NW
1,0,N,2,2,529500,Average,572,1214 KIRBY STREET NW,Old City 2,Ward 6,NW
2,0,Y,2,3,765000,Good,506,1103 R STREET NW,Old City 2,Ward 2,NW
2,1,Y,2,2,1030000,Good,1333,1904 11TH STREET NW,Old City 2,Ward 1,NW
1,1,Y,3,2,780000,Average,1363,1257 CARROLLSBURG PLACE SW,Old City 1,Ward 6,SW
4,0,Y,3,3,2250000,Good,3200,1140 4TH STREET NW,Old City 2,Ward 6,NW
1,1,Y,2,2,700000,Good,801,964 FLORIDA AVENUE NW,Old City 2,Ward 1,NW
2,1,Y,2,2,1363000,Good,1517,1458 T STREET NW,Old City 2,Ward 2,NW
2,1,Y,3,2,975000,Good,889,1641 V STREET NW,Old City 2,Ward 1,NW
2,1,Y,3,3,1175000,Good,608,1214 W STREET NW,Old City 2,Ward 1,NW
2,1,Y,2,3,915000,Good,640,2111 12TH PLACE NW,Old City 2,Ward 1,NW
2,0,Y,3,2,1285000,Good,1440,1324 WALLACH PLACE NW,Old City 2,Ward 1,NW
1,0,N,3,2,315940,Average,1394,1519 SWANN STREET NW,Old City 2,Ward 2,NW
3,0,N,4,3,1650000,Good,2040,1817 13TH STREET NW,Old City 2,Ward 1,NW
2,1,Y,3,2,781219,Good,1268,1815 9TH STREET NW,Old City 2,Ward 1,NW
2,1,Y,3,2,865000,Very Good,545,819 Q STREET NW,Old City 2,Ward 6,NW
2,0,N,5,3,1009620,Average,1900,928 S STREET NW,Old City 2,Ward 6,NW
2,0,N,3,2,850000,Average,1440,921 FRENCH STREET NW,Old City 2,Ward 6,NW
1,0,Y,1,2,735000,Very Good,1003,1527 MARION STREET NW,Old City 2,Ward 6,NW
3,1,Y,4,3,950000,Average,976,902 S STREET NW,Old City 2,Ward 6,NW
2,1,Y,3,3,985000,Excellent,829,926 4TH STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,3,895000,Excellent,1093,415 RICHARDSON PLACE NW,Old City 2,Ward 5,NW
1,1,N,3,2,1010000,Average,1221,416 4TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1500000,Very Good,2039,734 3RD STREET NE,Old City 1,Ward 6,NE
1,1,Y,4,2,535000,Average,1488,38 BATES STREET NW,Old City 2,Ward 5,NW
3,1,Y,4,3,1140000,Very Good,825,601 3RD STREET NE,Old City 1,Ward 6,NE
2,0,Y,2,3,794500,Good,831,1433 W STREET NW,Old City 2,Ward 1,NW
3,2,Y,5,3,1750000,Good,1620,1915 S STREET NW,Old City 2,Ward 2,NW
6,1,Y,5,3,2500000,Very Good,2338,1814 19TH STREET NW,Old City 2,Ward 2,NW
1,0,N,3,2,846050,Average,1435,920 P STREET NW,Old City 2,Ward 2,NW
1,1,Y,3,2,925000,Good,1200,1203 W STREET NW,Old City 2,Ward 1,NW
1,0,N,3,2,775000,Average,1200,1229 W STREET NW,Old City 2,Ward 1,NW
1,0,Y,2,2,478000,Average,756,2260 12TH PLACE NW,Old City 2,Ward 1,NW
1,0,Y,2,2,716000,Good,756,2258 12TH PLACE NW,Old City 2,Ward 1,NW
1,0,N,3,2,795000,Average,756,2217 12TH PLACE NW,Old City 2,Ward 1,NW
1,0,N,4,2,750000,Average,1878,1926 10TH STREET NW,Old City 2,Ward 1,NW
2,0,Y,2,2,795000,Very Good,756,2237 12TH PLACE NW,Old City 2,Ward 1,NW
4,0,Y,3,2,950000,Good,588,1833 VERMONT AVENUE NW,Old City 2,Ward 1,NW
2,0,Y,2,2,802500,Good,1523,427 RIDGE STREET NW,Old City 2,Ward 6,NW
1,0,Y,2,2,750000,Average,1656,477 RIDGE STREET NW,Old City 2,Ward 6,NW
2,0,Y,2,2,755000,Good,1120,481 RIDGE STREET NW,Old City 2,Ward 6,NW
1,0,N,2,2,430000,Average,1208,443 RIDGE STREET NW,Old City 2,Ward 6,NW
2,1,Y,3,2,1220000,Good,1440,323 F STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1007500,Very Good,1325,1534 1ST STREET NW,Old City 2,Ward 5,NW
3,1,Y,3,3,1300000,Excellent,833,926 3RD STREET SE,Old City 1,Ward 6,SE
2,1,Y,2,2,895000,Good,1567,1837 6TH STREET NW,Old City 2,Ward 6,NW
4,2,Y,6,3,1775000,Very Good,1770,1810 5TH STREET NW,Old City 2,Ward 6,NW
1,1,Y,2,2,705000,Good,1173,439 WARNER STREET NW,Old City 2,Ward 6,NW
4,1,Y,4,3,2435000,Excellent,1895,428 3RD STREET NE,Old City 1,Ward 6,NE
4,1,Y,4,3,2375000,Excellent,1908,424 3RD STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,557785,Good,1186,206 3RD STREET NE,Capitol Hill,Ward 6,NE
1,2,Y,3,2,860000,Average,1350,407 3RD STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,785000,Good,945,528 1ST STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,735000,Good,1373,124 BATES STREET NW,Old City 2,Ward 5,NW
1,0,N,2,2,649000,Good,1203,680 4TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,827500,Good,960,626 ACKER PLACE NE,Old City 1,Ward 6,NE
3,1,Y,3,2,1085000,Good,1024,617 ACKER PLACE NE,Old City 1,Ward 6,NE
1,0,N,3,2,640000,Average,1600,1113 4TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,789000,Good,1511,539 4TH STREET SE,Capitol Hill,Ward 6,SE
1,1,Y,2,2,706000,Good,1127,1512 3RD STREET NW,Old City 2,Ward 5,NW
2,1,Y,3,2,885000,Very Good,732,409 RICHARDSON PLACE NW,Old City 2,Ward 5,NW
2,1,Y,2,2,802588,Good,1024,1634 4TH STREET NW,Old City 2,Ward 5,NW
1,1,Y,2,2,550000,Average,1107,1640 4TH STREET NW,Old City 2,Ward 5,NW
3,0,Y,3,2,885000,Very Good,1182,435 RHODE ISLAND AVENUE NW,Old City 2,Ward 6,NW
1,1,Y,2,2,499000,Average,1239,1511 1ST STREET SW,Old City 1,Ward 6,SW
2,1,N,3,2,921000,Fair,1448,447 NEW JERSEY AVENUE SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,1160000,Good,1851,135 D STREET SE,Capitol Hill,Ward 6,SE
2,0,Y,4,2,650000,Good,800,1201 4TH STREET NW,Old City 2,Ward 6,NW
3,1,Y,4,2,855000,Good,1597,121 P STREET NW,Old City 2,Ward 5,NW
1,1,N,3,2,700000,Average,1598,139 P STREET NW,Old City 2,Ward 5,NW
2,1,Y,3,3,860000,Good,714,1603 NEW JERSEY AVENUE NW,Old City 2,Ward 5,NW
1,0,N,2,2,410000,Average,504,401 FRANKLIN STREET NW,Old City 2,Ward 6,NW
3,0,Y,3,2,895000,Very Good,816,19 Q STREET NW,Old City 2,Ward 5,NW
1,1,Y,3,2,640000,Good,1050,72 O STREET NW,Old City 2,Ward 5,NW
1,1,Y,2,2,610000,Good,1081,1402 HALF STREET SW,Old City 1,Ward 6,SW
1,0,Y,2,2,650000,Good,679,425 4TH STREET SE,Capitol Hill,Ward 6,SE
1,2,Y,3,2,976000,Average,1466,321 D STREET SE,Capitol Hill,Ward 6,SE
1,1,N,3,2,475000,Average,987,1124 4TH STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,921000,Average,1038,1105 ABBEY PLACE NE,Old City 1,Ward 6,NE
1,0,N,3,3,775000,Average,1580,714 5TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,1467000,Good,1800,108 5TH STREET NE,Capitol Hill,Ward 6,NE
1,0,N,3,2,652000,Fair,1800,641 M STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,300000,Average,809,1118 3RD STREET NE,Old City 1,Ward 6,NE
2,0,Y,4,3,1875000,Good,1686,202 EAST CAPITOL STREET NE,Capitol Hill,Ward 6,NE
1,1,N,2,2,900000,Average,1600,1019 4TH STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,575000,Average,1155,419 INDEPENDENCE AVENUE SE,Capitol Hill,Ward 6,SE
2,0,Y,2,2,975000,Good,1081,211 5TH STREET SE,Capitol Hill,Ward 6,SE
1,0,Y,3,2,800000,Good,1440,640 L STREET NE,Old City 1,Ward 6,NE
2,0,N,2,2,758000,Good,1038,411 A STREET NE,Capitol Hill,Ward 6,NE
1,1,N,3,2,960000,Average,1568,914 6TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,550000,Average,1628,1034 5TH STREET NE,Old City 1,Ward 6,NE
4,1,Y,4,3,1247000,Excellent,748,1113 4TH STREET SE,Old City 1,Ward 6,SE
2,0,Y,4,2,700000,Good,2002,1216 5TH STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,725000,Average,2002,1210 5TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,894000,Very Good,1038,1122 ABBEY PLACE NE,Old City 1,Ward 6,NE
2,1,Y,3,2,811000,Good,1008,605 ACKER PLACE NE,Old City 1,Ward 6,NE
2,1,Y,4,2,1250000,Good,1288,514 D STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,4,3,1750000,Good,2417,11 4TH STREET NE,Capitol Hill,Ward 6,NE
1,1,Y,2,2,645000,Good,809,1123 3RD STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1387000,Very Good,1509,919 4TH STREET NE,Old City 1,Ward 6,NE
3,1,N,6,2,1285000,Average,1670,700 6TH STREET NE,Old City 1,Ward 6,NE
3,2,Y,3,3,1521321,Average,1710,321 CONSTITUTION AVENUE NE,Capitol Hill,Ward 6,NE
3,0,Y,4,2,1350000,Good,2930,120 4TH STREET NE,Capitol Hill,Ward 6,NE
2,0,N,3,2,915000,Average,1574,421 1/2 6TH STREET SE,Capitol Hill,Ward 6,SE
1,1,Y,2,2,675000,Very Good,809,1155 3RD STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,930000,Average,1400,515 E STREET SE,Capitol Hill,Ward 6,SE
3,1,Y,3,2,827500,Very Good,878,1151 6TH STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,480000,Average,828,632 1/2 MORTON PLACE NE,Old City 1,Ward 6,NE
1,0,N,2,2,595000,Average,828,632 MORTON PLACE NE,Old City 1,Ward 6,NE
2,1,Y,3,3,1205000,Good,1080,21 3RD STREET NE,Capitol Hill,Ward 6,NE
1,1,Y,2,2,656500,Good,672,413 I STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,705000,Average,1800,506 L STREET NE,Old City 1,Ward 6,NE
2,1,N,3,2,607770,Average,2000,1145 5TH STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,750000,Good,1554,9 3RD STREET NE,Capitol Hill,Ward 6,NE
2,0,Y,3,2,830000,Good,1600,1138 5TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,7,3,2300000,Good,5127,216 8TH STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,705000,Average,1835,717 10TH STREET NE,Old City 1,Ward 6,NE
1,1,N,4,2,500000,Average,1108,625 MORTON PLACE NE,Old City 1,Ward 6,NE
1,0,N,3,2,560000,Average,1091,620 ORLEANS PLACE NE,Old City 1,Ward 6,NE
1,1,N,3,2,785000,Average,2852,624 I STREET NE,Old City 1,Ward 6,NE
1,2,Y,3,2,940000,Good,1150,723 G STREET NE,Old City 1,Ward 6,NE
2,1,Y,4,3,1020000,Average,1548,310 7TH STREET NE,Old City 1,Ward 6,NE
4,0,Y,3,2,1375000,Average,2214,528 8TH STREET NE,Old City 1,Ward 6,NE
1,1,N,2,3,935000,Good,879,536 6TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,835000,Very Good,731,925 9TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1900000,Very Good,2558,623 E STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,2,2,720000,Good,1000,932 9TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,759900,Very Good,1000,930 9TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,4,2,1225000,Average,1402,518 E STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1325000,Very Good,1750,660 G STREET NE,Old City 1,Ward 6,NE
3,1,Y,3,2,940000,Good,1762,620 G STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1026000,Very Good,990,708 E STREET NE,Old City 1,Ward 6,NE
2,1,Y,4,2,1362000,Good,1964,519 8TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,6,3,949000,Good,1615,621 L STREET NE,Old City 1,Ward 6,NE
3,0,N,2,2,950000,Average,1200,713 6TH STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,810000,Average,1625,654 G STREET NE,Old City 1,Ward 6,NE
3,0,Y,4,2,850000,Good,2204,814 8TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,2,2,870000,Average,1103,520 D STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,975000,Average,1406,628 G STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,1159000,Good,1393,531 10TH STREET SE,Capitol Hill,Ward 6,SE
1,1,N,2,2,825000,Average,1004,505 9TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,750000,Average,1103,510 D STREET NE,Old City 1,Ward 6,NE
2,0,Y,2,2,1399000,Average,1203,703 MARYLAND AVENUE NE,Old City 1,Ward 6,NE
1,1,Y,2,2,899000,Good,2600,320 9TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,725000,Average,1851,603 K STREET NE,Old City 1,Ward 6,NE
3,1,Y,3,2,1200000,Very Good,1182,615 6TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,3,2,820000,Good,1528,711 8TH STREET NE,Old City 1,Ward 6,NE
2,1,N,3,2,786000,Average,1190,415 5TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,949999,Good,2605,313 5TH STREET NE,Old City 1,Ward 6,NE
2,0,Y,3,2,1050000,Good,1400,503 A STREET SE,Capitol Hill,Ward 6,SE
3,0,Y,2,2,827500,Good,1126,1021 9TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,2,2,912500,Good,2277,820 11TH STREET NE,Old City 1,Ward 6,NE
2,0,Y,3,2,839000,Good,2415,818 12TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1480000,Very Good,1750,227 12TH STREET NE,Old City 1,Ward 6,NE
1,0,Y,2,2,570000,Average,756,633 11TH STREET NE,Old City 1,Ward 6,NE
4,1,Y,4,3,1360000,Very Good,1783,1119 G STREET NE,Old City 1,Ward 6,NE
1,0,Y,3,2,570000,Fair,1200,820 12TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,715000,Good,998,1104 G STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,820000,Average,2212,720 12TH STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,779000,Average,1963,1114 G STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,600000,Good,618,1201 F STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,615000,Good,1632,324 10TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,2,2,860000,Good,1384,741 10TH STREET SE,Old City 1,Ward 6,SE
3,0,Y,2,2,1386000,Very Good,2023,237 8TH STREET SE,Capitol Hill,Ward 6,SE
1,1,Y,2,2,725000,Good,1600,1121 C STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,809000,Good,1996,641 11TH STREET NE,Old City 1,Ward 6,NE
2,0,Y,3,2,1000000,Good,1536,735 10TH STREET SE,Old City 1,Ward 6,SE
1,2,Y,2,3,720000,Average,775,715 A STREET NE,Capitol Hill,Ward 6,NE
3,0,Y,5,2,1050000,Good,1152,254 8TH STREET SE,Capitol Hill,Ward 6,SE
1,1,Y,3,2,875000,Good,1368,9 10TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,3,1252898,Good,1650,1104 CONSTITUTION AVENUE NE,Old City 1,Ward 6,NE
3,1,Y,3,2,1800000,Very Good,3362,814 CONSTITUTION AVENUE NE,Old City 1,Ward 6,NE
1,0,N,3,2,645000,Average,1200,716 L STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,625000,Good,641,1130 K STREET SE,Old City 1,Ward 6,SE
2,2,Y,3,2,1020000,Good,1451,241 10TH STREET NE,Old City 1,Ward 6,NE
2,0,Y,2,2,675000,Average,1439,1106 K STREET SE,Old City 1,Ward 6,SE
2,0,Y,3,2,937100,Good,1568,1241 E STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,740000,Average,1418,408 13TH STREET NE,Old City 1,Ward 6,NE
1,0,Y,2,2,775000,Good,1080,923 G STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,657000,Average,1520,1216 D STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,770621,Average,1520,1206 D STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,624000,Average,896,309 9TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,3,1275000,Very Good,1086,206 11TH STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,675000,Average,2332,1114 8TH STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,540000,Average,1506,1206 I STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,1018000,Average,1101,127 10TH STREET NE,Old City 1,Ward 6,NE
2,1,N,3,2,1075000,Average,1694,1023 10TH STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,992500,Very Good,1694,1025 10TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,1039900,Good,2142,1029 7TH STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,635000,Average,1712,802 L STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,945000,Good,1056,104 7TH STREET SE,Capitol Hill,Ward 6,SE
1,1,N,3,2,979000,Average,804,701 A STREET SE,Capitol Hill,Ward 6,SE
1,1,Y,3,2,960000,Good,1101,120 7TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,950000,Good,1899,322 8TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,3,2,800000,Average,654,114 11TH STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,1250000,Good,1313,134 10TH STREET NE,Old City 1,Ward 6,NE
1,0,Y,3,2,711460,Average,1925,714 I STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,1170000,Average,1260,1220 H STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,675000,Average,1100,1246 WYLIE STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,3,1350000,Good,1617,9 9TH STREET NE,Capitol Hill,Ward 6,NE
1,1,N,3,2,660000,Average,1124,908 8TH STREET NE,Old City 1,Ward 6,NE
1,0,Y,3,2,515000,Average,1191,1307 CORBIN PLACE NE,Old City 1,Ward 6,NE
1,0,Y,3,2,690000,Average,1020,1364 NORTH CAROLINA AVENUE NE,Old City 1,Ward 6,NE
1,1,Y,2,2,720126,Good,814,1404 E STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,1075000,Very Good,998,1402 E STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,655000,Good,771,1253 K STREET SE,Old City 1,Ward 6,SE
3,1,Y,3,2,1080000,Good,2104,1345 SOUTH CAROLINA AVENUE SE,Old City 1,Ward 6,SE
2,1,Y,3,2,605600,Good,902,310 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
2,1,Y,3,2,764495,Average,1600,1417 G STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,735000,Average,2038,1317 MARYLAND AVENUE NE,Old City 1,Ward 6,NE
3,1,Y,3,2,845000,Good,1511,1308 F STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,760000,Good,1298,633 14TH PLACE NE,Old City 1,Ward 6,NE
2,1,Y,3,2,885000,Very Good,1089,1227 I STREET NE,Old City 1,Ward 6,NE
3,1,Y,4,2,1265000,Very Good,1326,1241 G STREET NE,Old City 1,Ward 6,NE
1,1,Y,2,2,620000,Average,1003,1423 MARYLAND AVENUE NE,Old City 1,Ward 6,NE
3,1,Y,3,2,1710000,Very Good,1882,324 ADOLF CLUSS COURT SE,Old City 1,Ward 6,SE
4,1,Y,4,2,1385000,Very Good,1846,255 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
1,1,Y,3,2,800000,Good,1360,1315 SOUTH CAROLINA AVENUE SE,Old City 1,Ward 6,SE
1,0,N,3,2,625000,Average,2124,338 11TH STREET SE,Old City 1,Ward 6,SE
2,1,N,3,2,741390,Good,1260,1122 I STREET NE,Old City 1,Ward 6,NE
3,1,Y,2,2,820000,Good,1169,1310 CORBIN PLACE NE,Old City 1,Ward 6,NE
2,1,Y,4,2,1050000,Good,1738,1108 I STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,649900,Average,1667,1306 G STREET NE,Old City 1,Ward 6,NE
2,0,Y,3,2,880000,Good,1463,1318 G STREET NE,Old City 1,Ward 6,NE
3,1,Y,3,2,1002000,Good,1259,1330 SOUTH CAROLINA AVENUE SE,Old City 1,Ward 6,SE
1,0,Y,2,2,729000,Good,979,1250 LINDEN PLACE NE,Old City 1,Ward 6,NE
1,1,Y,2,2,740000,Good,792,1206 MARYLAND AVENUE NE,Old City 1,Ward 6,NE
1,0,N,3,2,850000,Average,1532,1219 1/2 E STREET SE,Old City 1,Ward 6,SE
2,1,Y,4,3,1075000,Good,1551,1018 D STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,545000,Average,1280,327 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
1,0,N,2,2,407500,Good,764,1372 C STREET NE,Old City 1,Ward 6,NE
2,1,Y,3,2,1055000,Good,991,329 11TH STREET SE,Capitol Hill,Ward 6,SE
1,0,N,2,2,515000,Average,1096,615 14TH PLACE NE,Old City 1,Ward 6,NE
2,0,Y,3,2,986000,Average,2168,236 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
2,1,Y,3,2,1100000,Average,2202,234 KENTUCKY AVENUE SE,Old City 1,Ward 6,SE
1,1,Y,2,2,741000,Good,848,1236 LINDEN PLACE NE,Old City 1,Ward 6,NE
1,0,Y,2,2,731000,Average,848,1224 LINDEN PLACE NE,Old City 1,Ward 6,NE
3,0,Y,3,3,1300000,Good,742,112 12TH STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,611000,Good,559,1207 I STREET SE,Old City 1,Ward 6,SE
1,0,Y,2,2,430000,Good,1487,1221 I STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,627500,Very Good,654,1242 K STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,966000,Good,2703,223 12TH STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,750000,Average,1437,1110 C STREET SE,Old City 1,Ward 6,SE
2,0,Y,2,2,1109000,Good,1915,239 12TH STREET SE,Old City 1,Ward 6,SE
2,1,Y,2,2,838200,Average,935,1104 C STREET SE,Old City 1,Ward 6,SE
2,1,Y,3,2,930000,Good,2498,236 11TH STREET SE,Old City 1,Ward 6,SE
2,0,N,2,2,850000,Average,2440,431 13TH STREET NE,Old City 1,Ward 6,NE
1,0,N,3,2,1340000,Average,2894,401 11TH STREET SE,Capitol Hill,Ward 6,SE
2,1,Y,2,2,1001000,Very Good,752,1356 SOUTH CAROLINA AVENUE SE,Old City 1,Ward 6,SE
1,0,N,3,2,820219,Average,1805,317 14TH STREET NE,Old City 1,Ward 6,NE
3,0,Y,3,2,900000,Good,1044,1203 LINDEN PLACE NE,Old City 1,Ward 6,NE
1,1,Y,2,2,540000,Average,1221,1368 L STREET SE,Old City 1,Ward 6,SE
2,0,Y,4,2,690000,Average,1616,616 14TH STREET NE,Old City 1,Ward 6,NE
1,1,N,2,2,652000,Very Good,923,1627 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
1,1,Y,2,2,685000,Good,1191,1535 NORTH CAROLINA AVENUE NE,Old City 1,Ward 6,NE
1,1,Y,3,2,736800,Good,1120,1444 E STREET SE,Old City 1,Ward 6,SE
1,1,N,3,2,600000,Average,1408,1511 A STREET SE,Old City 1,Ward 6,SE
2,1,Y,4,2,902000,Good,1408,1517 A STREET SE,Old City 1,Ward 6,SE
1,1,Y,2,2,804500,Good,1405,1209 WALTER STREET SE,Old City 1,Ward 6,SE
3,0,Y,2,2,836000,Good,1006,121 18TH STREET SE,Old City 1,Ward 6,SE
1,1,N,3,2,600000,Average,1006,123 18TH STREET SE,Old City 1,Ward 6,SE
1,1,Y,3,2,745000,Good,1136,525 13TH STREET NE,Old City 1,Ward 6,NE
1,0,N,2,2,789900,Average,1125,1337 IVES PLACE SE,Old City 1,Ward 6,SE
3,1,Y,3,2,1019000,Very Good,1749,1327 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
1,0,Y,2,2,642000,Good,767,1622 G STREET SE,Old City 1,Ward 6,SE
2,0,Y,2,2,770000,Good,944,442 15TH STREET NE,Old City 1,Ward 6,NE
1,1,Y,3,2,689000,Good,1190,1370 E STREET NE,Old City 1,Ward 6,NE
2,0,N,3,2,1450000,Average,1200,1340 A STREET SE,Old City 1,Ward 6,SE
1,0,N,3,2,450000,Average,848,1 16TH STREET NE,Old City 1,Ward 6,NE
1,1,N,2,2,500000,Average,1420,211 17TH STREET NE,Old City 1,Ward 6,NE
2,1,N,4,2,992500,Good,2203,1344 EAST CAPITOL STREET NE,Old City 1,Ward 6,NE
1,0,Y,1,2,655000,Average,3290,1320 K STREET SE,Old City 1,Ward 6,SE
1,0,N,2,2,265000,Average,1063,1305 POTOMAC AVENUE SE,Old City 1,Ward 6,SE
1,1,N,4,2,672500,Average,1433,214 17TH PLACE NE,Old City 1,Ward 6,NE
2,1,N,4,2,750000,Average,2574,1716 CONSTITUTION AVENUE NE,Old City 1,Ward 6,NE
3,0,Y,5,2,605999,Average,1570,1701 C STREET NE,Old City 1,Ward 6,NE
1,1,N,3,2,1146000,Average,1485,262 15TH STREET SE,Old City 1,Ward 6,SE
